wavelength_nm,R,T,u,v,w,R_as,denominator_k,log_arg,sqrt_arg,k,n,denominator_k_iszero,denominator_k_isneg,log_arg_isneg_or_zero,sqrt_arg_isneg,k_isnan,k_isinf,n_isnan,n_isinf
2.20000000e+02,5.85458740e-02,1.00000000e-03,1.11366513e+00,8.86337128e-01,2.27328001e-01,5.85458079e-02,2.56480613e-07,8.86335999e+02,2.64214946e-01,1.29154335e-04,1.63839157e+00,False,False,False,False,False,False,False,False
2.25000000e+02,5.75976030e-02,1.00000000e-03,1.11187872e+00,8.88123530e-01,2.23755192e-01,5.75975381e-02,2.51941840e-07,8.88122403e+02,2.59412596e-01,1.32128847e-04,1.63156117e+00,False,False,False,False,False,False,False,False
2.30000000e+02,5.68113170e-02,1.00000000e-03,1.11039611e+00,8.89606140e-01,2.20789968e-01,5.68112531e-02,2.48188763e-07,8.89605016e+02,2.55444825e-01,1.35098227e-04,1.62588185e+00,False,False,False,False,False,False,False,False
2.35000000e+02,5.61718460e-02,1.00000000e-03,1.10918942e+00,8.90812829e-01,2.18376586e-01,5.61717829e-02,2.45143373e-07,8.90811706e+02,2.52227394e-01,1.38062698e-04,1.62125213e+00,False,False,False,False,False,False,False,False
2.40000000e+02,5.56640170e-02,1.00000000e-03,1.10823055e+00,8.91771692e-01,2.16458860e-01,5.56639546e-02,2.42729315e-07,8.91770570e+02,2.49678347e-01,1.41022536e-04,1.61756838e+00,False,False,False,False,False,False,False,False
2.45000000e+02,5.52726590e-02,1.00000000e-03,1.10749125e+00,8.92510990e-01,2.14980261e-01,5.52725971e-02,2.40871579e-07,8.92509870e+02,2.47717564e-01,1.43978067e-04,1.61472513e+00,False,False,False,False,False,False,False,False
2.50000000e+02,5.49826000e-02,1.00000000e-03,1.10694311e+00,8.93059126e-01,2.13883988e-01,5.49825384e-02,2.39496188e-07,8.93058006e+02,2.46266350e-01,1.46929671e-04,1.61261532e+00,False,False,False,False,False,False,False,False
2.55000000e+02,5.47786690e-02,1.00000000e-03,1.10655764e+00,8.93444603e-01,2.13113032e-01,5.47786077e-02,2.38529953e-07,8.93443483e+02,2.45247087e-01,1.49877783e-04,1.61113069e+00,False,False,False,False,False,False,False,False
2.60000000e+02,5.46456930e-02,1.00000000e-03,1.10630623e+00,8.93696004e-01,2.12610231e-01,5.46456319e-02,2.37900243e-07,8.93694885e+02,2.44582923e-01,1.52822890e-04,1.61016203e+00,False,False,False,False,False,False,False,False
2.65000000e+02,5.45685020e-02,1.00000000e-03,1.10616028e+00,8.93841955e-01,2.12318328e-01,5.45684410e-02,2.37534826e-07,8.93840836e+02,2.44197551e-01,1.55765535e-04,1.60959953e+00,False,False,False,False,False,False,False,False
2.70000000e+02,5.45319230e-02,1.09881600e-03,1.10609132e+00,8.93911379e-01,2.12179944e-01,5.45318493e-02,2.86589629e-07,8.13521124e+02,2.44014912e-01,1.56505568e-04,1.60933283e+00,False,False,False,False,False,False,False,False
2.75000000e+02,5.45207840e-02,1.38210280e-02,1.10626007e+00,8.94167289e-01,2.12092784e-01,5.45091364e-02,4.53201778e-05,6.46806886e+01,2.43901574e-01,9.91779423e-05,1.60916728e+00,False,False,False,False,False,False,False,False
2.80000000e+02,5.45458410e-02,3.33790710e-02,1.10723060e+00,8.95261894e-01,2.11968702e-01,5.44779481e-02,2.64164898e-04,2.67837187e+01,2.43745944e-01,7.96278453e-05,1.60893992e+00,False,False,False,False,False,False,False,False
2.85000000e+02,5.49344350e-02,5.76229590e-02,1.11017148e+00,8.97260503e-01,2.12910980e-01,5.47310548e-02,7.91175773e-04,1.55067446e+01,2.45009554e-01,6.75771364e-05,1.61078436e+00,False,False,False,False,False,False,False,False
2.90000000e+02,5.57396170e-02,9.46944050e-02,1.11733936e+00,9.02750202e-01,2.14589157e-01,5.51852928e-02,2.15550106e-03,9.42722457e+00,2.47280601e-01,5.62789613e-05,1.61409034e+00,False,False,False,False,False,False,False,False
2.95000000e+02,5.68969260e-02,1.70032143e-01,1.13946752e+00,9.25289071e-01,2.14178450e-01,5.51124779e-02,6.93473333e-03,5.25142340e+00,2.46916264e-01,4.23194078e-05,1.61356075e+00,False,False,False,False,False,False,False,False
3.00000000e+02,5.83419010e-02,2.49844147e-01,1.17570212e+00,9.63927063e-01,2.11775060e-01,5.45345908e-02,1.47849895e-02,3.57868087e+00,2.44028617e-01,3.30850499e-05,1.60935284e+00,False,False,False,False,False,False,False,False
3.05000000e+02,6.00100820e-02,3.34766900e-01,1.22848783e+00,1.02152168e+00,2.06966155e-01,5.33420697e-02,2.58717533e-02,2.67803335e+00,2.38091394e-01,2.59881186e-05,1.60064165e+00,False,False,False,False,False,False,False,False
3.10000000e+02,6.18370070e-02,4.41764230e-01,1.31500583e+00,1.11796223e+00,1.97043603e-01,5.08325678e-02,4.26567937e-02,2.04063194e+00,2.25692113e-01,1.91254468e-05,1.58218044e+00,False,False,False,False,False,False,False,False
3.15000000e+02,6.37582150e-02,5.42764335e-01,1.41804444e+00,1.23168371e+00,1.86360733e-01,4.81243443e-02,6.05419074e-02,1.67074285e+00,2.12453738e-01,1.39848350e-05,1.56204181e+00,False,False,False,False,False,False,False,False
3.20000000e+02,6.61986170e-02,5.99996850e-01,1.48801120e+00,1.30465222e+00,1.83358977e-01,4.74089477e-02,7.26709768e-02,1.51387547e+00,2.08981245e-01,1.14777811e-05,1.55668150e+00,False,False,False,False,False,False,False,False
3.25000000e+02,7.01944050e-02,6.47494245e-01,1.55471035e+00,1.36940792e+00,1.85302430e-01,4.80106469e-02,8.56206810e-02,1.40132332e+00,2.11901176e-01,9.48533455e-06,1.56119108e+00,False,False,False,False,False,False,False,False
3.30000000e+02,7.49287620e-02,7.47445792e-01,1.70291842e+00,1.52412543e+00,1.78792990e-01,4.64380192e-02,1.09693419e-01,1.21828702e+00,2.04284692e-01,5.63591095e-06,1.54937770e+00,False,False,False,False,False,False,False,False
3.35000000e+02,7.94629040e-02,7.83782609e-01,1.76692663e+00,1.58479775e+00,1.82128883e-01,4.74161327e-02,1.23094026e-01,1.15967814e+00,2.09016069e-01,4.29266294e-06,1.55673542e+00,False,False,False,False,False,False,False,False
3.40000000e+02,8.28580470e-02,8.11315698e-01,1.81708380e+00,1.63290875e+00,1.84175051e-01,4.80337542e-02,1.33526226e-01,1.11906189e+00,2.12013455e-01,3.30824732e-06,1.56136401e+00,False,False,False,False,False,False,False,False
3.45000000e+02,8.42452870e-02,8.42551928e-01,1.87128706e+00,1.69001243e+00,1.81274623e-01,4.73115430e-02,1.41511988e-01,1.07929572e+00,2.08509236e-01,2.27717050e-06,1.55595029e+00,False,False,False,False,False,False,False,False
3.50000000e+02,8.48166270e-02,8.74402713e-01,1.92701950e+00,1.75032756e+00,1.76691937e-01,4.61292479e-02,1.48186851e-01,1.04260202e+00,2.02795026e-01,1.26301855e-06,1.54704781e+00,False,False,False,False,False,False,False,False
3.55000000e+02,8.53292990e-02,9.09594786e-01,1.99074018e+00,1.81921314e+00,1.71527045e-01,4.47928317e-02,1.55227972e-01,1.00510303e+00,1.96369197e-01,1.56297925e-07,1.53692227e+00,False,False,False,False,False,False,False,False
3.60000000e+02,8.43187920e-02,9.14681208e-01,1.99816964e+00,1.82936333e+00,1.68806306e-01,4.40590807e-02,1.54249545e-01,1.00100105e+00,1.92856073e-01,3.11560272e-08,1.53133332e+00,False,False,False,False,False,False,False,False
3.65000000e+02,8.16455580e-02,9.17354442e-01,1.99816429e+00,1.83470980e+00,1.63454489e-01,4.26027863e-02,1.49795749e-01,1.00100105e+00,1.85914677e-01,3.15886995e-08,1.52017534e+00,False,False,False,False,False,False,False,False
3.70000000e+02,7.93191190e-02,9.19680881e-01,1.99815964e+00,1.83936268e+00,1.58796956e-01,4.13387141e-02,1.45896475e-01,1.00100104e+00,1.79922955e-01,3.20213773e-08,1.51041585e+00,False,False,False,False,False,False,False,False
3.75000000e+02,7.73110450e-02,9.21688955e-01,1.99815562e+00,1.84337883e+00,1.54776789e-01,4.02500854e-02,1.42513395e-01,1.00100104e+00,1.74787606e-01,3.24540602e-08,1.50195227e+00,False,False,False,False,False,False,False,False
3.80000000e+02,7.55929010e-02,9.23407099e-01,1.99815219e+00,1.84681512e+00,1.51337063e-01,3.93204389e-02,1.39605967e-01,1.00100104e+00,1.70420269e-01,3.28867478e-08,1.49467953e+00,False,False,False,False,False,False,False,False
3.85000000e+02,7.41362560e-02,9.24863744e-01,1.99814927e+00,1.84972841e+00,1.48420859e-01,3.85335824e-02,1.37131796e-01,1.00100104e+00,1.66736676e-01,3.33194398e-08,1.48848988e+00,False,False,False,False,False,False,False,False
3.90000000e+02,7.29126760e-02,9.26087324e-01,1.99814683e+00,1.85217558e+00,1.45971250e-01,3.78735433e-02,1.35046937e-01,1.00100104e+00,1.63655880e-01,3.37521357e-08,1.48327287e+00,False,False,False,False,False,False,False,False
3.95000000e+02,7.18937290e-02,9.27106271e-01,1.99814479e+00,1.85421347e+00,1.43931317e-01,3.73245291e-02,1.33306182e-01,1.00100104e+00,1.61099620e-01,3.41848351e-08,1.47891550e+00,False,False,False,False,False,False,False,False
4.00000000e+02,7.10484250e-02,9.27951575e-01,1.99814310e+00,1.85590408e+00,1.42239018e-01,3.68695150e-02,1.31858925e-01,1.00100104e+00,1.58985368e-01,3.46175375e-08,1.47529152e+00,False,False,False,False,False,False,False,False
4.05000000e+02,7.03135780e-02,9.28686422e-01,1.99814163e+00,1.85737377e+00,1.40767853e-01,3.64742820e-02,1.30598460e-01,1.00100104e+00,1.57152075e-01,3.50502418e-08,1.47213414e+00,False,False,False,False,False,False,False,False
4.10000000e+02,6.96612550e-02,9.29338745e-01,1.99814032e+00,1.85867842e+00,1.39461902e-01,3.61236862e-02,1.29477737e-01,1.00100104e+00,1.55528304e-01,3.54829474e-08,1.46932579e+00,False,False,False,False,False,False,False,False
4.15000000e+02,6.90779070e-02,9.29922093e-01,1.99813916e+00,1.85984512e+00,1.38294039e-01,3.58103622e-02,1.28474075e-01,1.00100104e+00,1.54079118e-01,3.59156542e-08,1.46680988e+00,False,False,False,False,False,False,False,False
4.20000000e+02,6.85499880e-02,9.30450012e-01,1.99813810e+00,1.86090096e+00,1.37237145e-01,3.55269729e-02,1.27564606e-01,1.00100104e+00,1.52769981e-01,3.63483618e-08,1.46452927e+00,False,False,False,False,False,False,False,False
4.25000000e+02,6.80639520e-02,9.30936048e-01,1.99813713e+00,1.86187303e+00,1.36264100e-01,3.52662036e-02,1.26726305e-01,1.00100104e+00,1.51566672e-01,3.67810701e-08,1.46242639e+00,False,False,False,False,False,False,False,False
4.30000000e+02,6.76034880e-02,9.31396512e-01,1.99813621e+00,1.86279396e+00,1.35342251e-01,3.50192752e-02,1.25931238e-01,1.00100104e+00,1.50428411e-01,3.72137787e-08,1.46043127e+00,False,False,False,False,False,False,False,False
4.35000000e+02,6.71663520e-02,9.31833648e-01,1.99813533e+00,1.86366823e+00,1.34467104e-01,3.47849656e-02,1.25175666e-01,1.00100104e+00,1.49349376e-01,3.76464876e-08,1.45853460e+00,False,False,False,False,False,False,False,False
4.40000000e+02,6.67671940e-02,9.32232806e-01,1.99813453e+00,1.86446655e+00,1.33667989e-01,3.45711051e-02,1.24485070e-01,1.00100104e+00,1.48365412e-01,3.80791971e-08,1.45680044e+00,False,False,False,False,False,False,False,False
4.45000000e+02,6.64208680e-02,9.32579132e-01,1.99813384e+00,1.86515920e+00,1.32974644e-01,3.43856225e-02,1.23885364e-01,1.00100104e+00,1.47512708e-01,3.85119076e-08,1.45529403e+00,False,False,False,False,False,False,False,False
4.50000000e+02,6.61422250e-02,9.32857775e-01,1.99813328e+00,1.86571648e+00,1.32416801e-01,3.42364372e-02,1.23402512e-01,1.00100104e+00,1.46827337e-01,3.89446194e-08,1.45408080e+00,False,False,False,False,False,False,False,False
4.55000000e+02,6.59397140e-02,9.33060286e-01,1.99813288e+00,1.86612151e+00,1.32011373e-01,3.41280399e-02,1.23051391e-01,1.00100104e+00,1.46329612e-01,3.93773328e-08,1.45319837e+00,False,False,False,False,False,False,False,False
4.60000000e+02,6.57607770e-02,9.33239223e-01,1.99813252e+00,1.86647938e+00,1.31653141e-01,3.40322799e-02,1.22741007e-01,1.00100104e+00,1.45890095e-01,3.98100467e-08,1.45241818e+00,False,False,False,False,False,False,False,False
4.65000000e+02,6.55901970e-02,9.33409803e-01,1.99813218e+00,1.86682054e+00,1.31311640e-01,3.39410087e-02,1.22445000e-01,1.00100104e+00,1.45471341e-01,4.02427606e-08,1.45167400e+00,False,False,False,False,False,False,False,False
4.70000000e+02,6.54276530e-02,9.33572347e-01,1.99813186e+00,1.86714563e+00,1.30986227e-01,3.38540523e-02,1.22162830e-01,1.00100104e+00,1.45072528e-01,4.06754747e-08,1.45096449e+00,False,False,False,False,False,False,False,False
4.75000000e+02,6.52728260e-02,9.33727174e-01,1.99813155e+00,1.86745528e+00,1.30676263e-01,3.37712378e-02,1.21893957e-01,1.00100104e+00,1.44692842e-01,4.11081889e-08,1.45028832e+00,False,False,False,False,False,False,False,False
4.80000000e+02,6.51253970e-02,9.33874603e-01,1.99813125e+00,1.86775014e+00,1.30381110e-01,3.36923927e-02,1.21637843e-01,1.00100104e+00,1.44331474e-01,4.15409031e-08,1.44964412e+00,False,False,False,False,False,False,False,False
4.85000000e+02,6.49850460e-02,9.34014954e-01,1.99813097e+00,1.86803084e+00,1.30100127e-01,3.36173441e-02,1.21393945e-01,1.00100104e+00,1.43987615e-01,4.19736175e-08,1.44903057e+00,False,False,False,False,False,False,False,False
4.90000000e+02,6.48514530e-02,9.34148547e-01,1.99813070e+00,1.86829803e+00,1.29832674e-01,3.35459192e-02,1.21161716e-01,1.00100104e+00,1.43660456e-01,4.24063320e-08,1.44844628e+00,False,False,False,False,False,False,False,False
4.95000000e+02,6.47242990e-02,9.34275701e-01,1.99813045e+00,1.86855234e+00,1.29578111e-01,3.34779461e-02,1.20940615e-01,1.00100104e+00,1.43349196e-01,4.28390465e-08,1.44788992e+00,False,False,False,False,False,False,False,False
5.00000000e+02,6.46032640e-02,9.34396736e-01,1.99813021e+00,1.86879441e+00,1.29335799e-01,3.34132524e-02,1.20730093e-01,1.00100104e+00,1.43053033e-01,4.32717612e-08,1.44736010e+00,False,False,False,False,False,False,False,False
5.05000000e+02,6.44880290e-02,9.34511971e-01,1.99812998e+00,1.86902488e+00,1.29105099e-01,3.33516662e-02,1.20529606e-01,1.00100104e+00,1.42771169e-01,4.37044759e-08,1.44685548e+00,False,False,False,False,False,False,False,False
5.10000000e+02,6.43782730e-02,9.34621727e-01,1.99812976e+00,1.86924439e+00,1.28885367e-01,3.32930151e-02,1.20338601e-01,1.00100104e+00,1.42502803e-01,4.41371907e-08,1.44637466e+00,False,False,False,False,False,False,False,False
5.15000000e+02,6.42736780e-02,9.34726322e-01,1.99812955e+00,1.86945358e+00,1.28675968e-01,3.32371281e-02,1.20156533e-01,1.00100104e+00,1.42247144e-01,4.45699056e-08,1.44591629e+00,False,False,False,False,False,False,False,False
5.20000000e+02,6.41739230e-02,9.34826077e-01,1.99812935e+00,1.86965309e+00,1.28476258e-01,3.31838329e-02,1.19982849e-01,1.00100104e+00,1.42003396e-01,4.50026206e-08,1.44547897e+00,False,False,False,False,False,False,False,False
5.25000000e+02,6.40786890e-02,9.34921311e-01,1.99812916e+00,1.86984356e+00,1.28285599e-01,3.31329581e-02,1.19817000e-01,1.00100104e+00,1.41770767e-01,4.54353356e-08,1.44506133e+00,False,False,False,False,False,False,False,False
5.30000000e+02,6.39876570e-02,9.35012343e-01,1.99812898e+00,1.87002562e+00,1.28103353e-01,3.30843328e-02,1.19658434e-01,1.00100104e+00,1.41548469e-01,4.58680507e-08,1.44466199e+00,False,False,False,False,False,False,False,False
5.35000000e+02,6.39005060e-02,9.35099494e-01,1.99812880e+00,1.87019992e+00,1.27928877e-01,3.30377848e-02,1.19506598e-01,1.00100104e+00,1.41335710e-01,4.63007658e-08,1.44427956e+00,False,False,False,False,False,False,False,False
5.40000000e+02,6.38169180e-02,9.35183082e-01,1.99812863e+00,1.87036710e+00,1.27761534e-01,3.29931438e-02,1.19360940e-01,1.00100104e+00,1.41131704e-01,4.67334810e-08,1.44391266e+00,False,False,False,False,False,False,False,False
5.45000000e+02,6.37365720e-02,9.35263428e-01,1.99812847e+00,1.87052779e+00,1.27600681e-01,3.29502378e-02,1.19220906e-01,1.00100104e+00,1.40935662e-01,4.71661963e-08,1.44355989e+00,False,False,False,False,False,False,False,False
5.50000000e+02,6.36591500e-02,9.35340850e-01,1.99812832e+00,1.87068264e+00,1.27445682e-01,3.29088967e-02,1.19085943e-01,1.00100104e+00,1.40746803e-01,4.75989116e-08,1.44321986e+00,False,False,False,False,False,False,False,False
5.55000000e+02,6.35843310e-02,9.35415669e-01,1.99812817e+00,1.87083227e+00,1.27295894e-01,3.28689486e-02,1.18955495e-01,1.00100104e+00,1.40564337e-01,4.80316269e-08,1.44289118e+00,False,False,False,False,False,False,False,False
5.60000000e+02,6.35117950e-02,9.35488205e-01,1.99812802e+00,1.87097735e+00,1.27150677e-01,3.28302225e-02,1.18829007e-01,1.00100104e+00,1.40387481e-01,4.84643423e-08,1.44257244e+00,False,False,False,False,False,False,False,False
5.65000000e+02,6.34412240e-02,9.35558776e-01,1.99812788e+00,1.87111849e+00,1.27009394e-01,3.27925482e-02,1.18705924e-01,1.00100103e+00,1.40215456e-01,4.88970576e-08,1.44226226e+00,False,False,False,False,False,False,False,False
5.70000000e+02,6.33722980e-02,9.35627702e-01,1.99812774e+00,1.87125634e+00,1.26871404e-01,3.27557547e-02,1.18585692e-01,1.00100103e+00,1.40047478e-01,4.93297730e-08,1.44195924e+00,False,False,False,False,False,False,False,False
5.75000000e+02,6.33046960e-02,9.35695304e-01,1.99812761e+00,1.87139154e+00,1.26736065e-01,3.27196706e-02,1.18467750e-01,1.00100103e+00,1.39882763e-01,4.97624884e-08,1.44166196e+00,False,False,False,False,False,False,False,False
5.80000000e+02,6.32381000e-02,9.35761900e-01,1.99812748e+00,1.87152474e+00,1.26602739e-01,3.26841259e-02,1.18351546e-01,1.00100103e+00,1.39720534e-01,5.01952038e-08,1.44136904e+00,False,False,False,False,False,False,False,False
5.85000000e+02,6.31721890e-02,9.35827811e-01,1.99812734e+00,1.87165656e+00,1.26470786e-01,3.26489492e-02,1.18236520e-01,1.00100103e+00,1.39560007e-01,5.06279192e-08,1.44107907e+00,False,False,False,False,False,False,False,False
5.90000000e+02,6.31066450e-02,9.35893355e-01,1.99812721e+00,1.87178765e+00,1.26339566e-01,3.26139707e-02,1.18122116e-01,1.00100103e+00,1.39400408e-01,5.10606345e-08,1.44079064e+00,False,False,False,False,False,False,False,False
5.95000000e+02,6.30411470e-02,9.35958853e-01,1.99812708e+00,1.87191864e+00,1.26208439e-01,3.25790192e-02,1.18007776e-01,1.00100103e+00,1.39240955e-01,5.14933498e-08,1.44050235e+00,False,False,False,False,False,False,False,False
6.00000000e+02,6.29753760e-02,9.36024624e-01,1.99812695e+00,1.87205019e+00,1.26076766e-01,3.25439244e-02,1.17892942e-01,1.00100103e+00,1.39080871e-01,5.19260651e-08,1.44021279e+00,False,False,False,False,False,False,False,False
6.05000000e+02,6.29090130e-02,9.36090987e-01,1.99812682e+00,1.87218291e+00,1.25943907e-01,3.25085161e-02,1.17777057e-01,1.00100103e+00,1.38919380e-01,5.23587803e-08,1.43992056e+00,False,False,False,False,False,False,False,False
6.10000000e+02,6.28417370e-02,9.36158263e-01,1.99812668e+00,1.87231746e+00,1.25809220e-01,3.24726231e-02,1.17659560e-01,1.00100103e+00,1.38755702e-01,5.27914955e-08,1.43962423e+00,False,False,False,False,False,False,False,False
6.15000000e+02,6.27732290e-02,9.36226771e-01,1.99812655e+00,1.87245448e+00,1.25672067e-01,3.24360754e-02,1.17539892e-01,1.00100103e+00,1.38589063e-01,5.32242106e-08,1.43932241e+00,False,False,False,False,False,False,False,False
6.20000000e+02,6.27031700e-02,9.36296830e-01,1.99812641e+00,1.87259460e+00,1.25531809e-01,3.23987030e-02,1.17417496e-01,1.00100103e+00,1.38418689e-01,5.36569256e-08,1.43901367e+00,False,False,False,False,False,False,False,False
6.25000000e+02,6.26312400e-02,9.36368760e-01,1.99812626e+00,1.87273846e+00,1.25387805e-01,3.23603352e-02,1.17291810e-01,1.00100103e+00,1.38243805e-01,5.40896405e-08,1.43869661e+00,False,False,False,False,False,False,False,False
6.30000000e+02,6.25571190e-02,9.36442881e-01,1.99812611e+00,1.87288670e+00,1.25239415e-01,3.23208018e-02,1.17162275e-01,1.00100103e+00,1.38063636e-01,5.45223553e-08,1.43836981e+00,False,False,False,False,False,False,False,False
6.35000000e+02,6.24804870e-02,9.36519513e-01,1.99812596e+00,1.87303996e+00,1.25085997e-01,3.22799323e-02,1.17028328e-01,1.00100103e+00,1.37877409e-01,5.49550701e-08,1.43803184e+00,False,False,False,False,False,False,False,False
6.40000000e+02,6.24010260e-02,9.36598974e-01,1.99812580e+00,1.87319889e+00,1.24926916e-01,3.22375574e-02,1.16889411e-01,1.00100103e+00,1.37684354e-01,5.53877846e-08,1.43768130e+00,False,False,False,False,False,False,False,False
6.45000000e+02,6.23184160e-02,9.36681584e-01,1.99812564e+00,1.87336411e+00,1.24761531e-01,3.21935070e-02,1.16744963e-01,1.00100103e+00,1.37483702e-01,5.58204991e-08,1.43731676e+00,False,False,False,False,False,False,False,False
6.50000000e+02,6.22323720e-02,9.36767628e-01,1.99812546e+00,1.87353619e+00,1.24589271e-01,3.21476294e-02,1.16594481e-01,1.00100103e+00,1.37274765e-01,5.62532134e-08,1.43693695e+00,False,False,False,False,False,False,False,False
6.55000000e+02,6.21480750e-02,9.36851925e-01,1.99812530e+00,1.87370479e+00,1.24420508e-01,3.21026872e-02,1.16447025e-01,1.00100103e+00,1.37070125e-01,5.66859277e-08,1.43656473e+00,False,False,False,False,False,False,False,False
6.60000000e+02,6.20689170e-02,9.36931083e-01,1.99812514e+00,1.87386310e+00,1.24262034e-01,3.20604884e-02,1.16308533e-01,1.00100103e+00,1.36878012e-01,5.71186421e-08,1.43621510e+00,False,False,False,False,False,False,False,False
6.65000000e+02,6.19942490e-02,9.37005751e-01,1.99812499e+00,1.87401244e+00,1.24112548e-01,3.20206863e-02,1.16177874e-01,1.00100103e+00,1.36696840e-01,5.75513566e-08,1.43588521e+00,False,False,False,False,False,False,False,False
6.70000000e+02,6.19234230e-02,9.37076577e-01,1.99812485e+00,1.87415409e+00,1.23970755e-01,3.19829351e-02,1.16053917e-01,1.00100103e+00,1.36525030e-01,5.79840713e-08,1.43557222e+00,False,False,False,False,False,False,False,False
6.75000000e+02,6.18557900e-02,9.37144210e-01,1.99812471e+00,1.87428936e+00,1.23835353e-01,3.19468884e-02,1.15935529e-01,1.00100103e+00,1.36361002e-01,5.84167860e-08,1.43527325e+00,False,False,False,False,False,False,False,False
6.80000000e+02,6.17907000e-02,9.37209300e-01,1.99812458e+00,1.87441954e+00,1.23705043e-01,3.19121994e-02,1.15821576e-01,1.00100103e+00,1.36203176e-01,5.88495007e-08,1.43498546e+00,False,False,False,False,False,False,False,False
6.85000000e+02,6.17275050e-02,9.37272495e-01,1.99812446e+00,1.87454593e+00,1.23578527e-01,3.18785225e-02,1.15710924e-01,1.00100103e+00,1.36049975e-01,5.92822155e-08,1.43470598e+00,False,False,False,False,False,False,False,False
6.90000000e+02,6.16655560e-02,9.37334444e-01,1.99812433e+00,1.87466983e+00,1.23454505e-01,3.18455118e-02,1.15602438e-01,1.00100103e+00,1.35899825e-01,5.97149303e-08,1.43443195e+00,False,False,False,False,False,False,False,False
6.95000000e+02,6.16042030e-02,9.37395797e-01,1.99812421e+00,1.87479253e+00,1.23331676e-01,3.18128207e-02,1.15494980e-01,1.00100103e+00,1.35751149e-01,6.01476451e-08,1.43416049e+00,False,False,False,False,False,False,False,False
7.00000000e+02,6.15427990e-02,9.37457201e-01,1.99812409e+00,1.87491534e+00,1.23208745e-01,3.17801046e-02,1.15387419e-01,1.00100103e+00,1.35602379e-01,6.05803599e-08,1.43388874e+00,False,False,False,False,False,False,False,False
7.05000000e+02,6.14806940e-02,9.37519306e-01,1.99812396e+00,1.87503955e+00,1.23084411e-01,3.17470170e-02,1.15278614e-01,1.00100103e+00,1.35451940e-01,6.10130746e-08,1.43361383e+00,False,False,False,False,False,False,False,False
7.10000000e+02,6.14172390e-02,9.37582761e-01,1.99812383e+00,1.87516646e+00,1.22957374e-01,3.17132124e-02,1.15167428e-01,1.00100103e+00,1.35298262e-01,6.14457892e-08,1.43333288e+00,False,False,False,False,False,False,False,False
7.15000000e+02,6.13517860e-02,9.37648214e-01,1.99812370e+00,1.87529737e+00,1.22826337e-01,3.16783458e-02,1.15052724e-01,1.00100103e+00,1.35139777e-01,6.18785037e-08,1.43304301e+00,False,False,False,False,False,False,False,False
7.20000000e+02,6.12836850e-02,9.37716315e-01,1.99812357e+00,1.87543357e+00,1.22689999e-01,3.16420710e-02,1.14933361e-01,1.00100103e+00,1.34974916e-01,6.23112181e-08,1.43274134e+00,False,False,False,False,False,False,False,False
7.25000000e+02,6.12122870e-02,9.37787713e-01,1.99812342e+00,1.87557636e+00,1.22547060e-01,3.16040428e-02,1.14808200e-01,1.00100103e+00,1.34802112e-01,6.27439323e-08,1.43242498e+00,False,False,False,False,False,False,False,False
7.30000000e+02,6.11369440e-02,9.37863056e-01,1.99812327e+00,1.87572705e+00,1.22396223e-01,3.15639165e-02,1.14676101e-01,1.00100103e+00,1.34619803e-01,6.31766464e-08,1.43209105e+00,False,False,False,False,False,False,False,False
7.35000000e+02,6.10570070e-02,9.37942993e-01,1.99812311e+00,1.87588692e+00,1.22236189e-01,3.15213468e-02,1.14535923e-01,1.00100103e+00,1.34426426e-01,6.36093603e-08,1.43173666e+00,False,False,False,False,False,False,False,False
7.40000000e+02,6.09718260e-02,9.38028174e-01,1.99812294e+00,1.87605729e+00,1.22065657e-01,3.14759884e-02,1.14386520e-01,1.00100103e+00,1.34220417e-01,6.40420739e-08,1.43135890e+00,False,False,False,False,False,False,False,False
7.45000000e+02,6.08807530e-02,9.38119247e-01,1.99812276e+00,1.87623943e+00,1.21883328e-01,3.14274969e-02,1.14226751e-01,1.00100103e+00,1.34000220e-01,6.44747873e-08,1.43095487e+00,False,False,False,False,False,False,False,False
7.50000000e+02,6.07831400e-02,9.38216860e-01,1.99812257e+00,1.87643466e+00,1.21687907e-01,3.13755283e-02,1.14055473e-01,1.00100103e+00,1.33764283e-01,6.49075004e-08,1.43052168e+00,False,False,False,False,False,False,False,False
7.55000000e+02,6.06783360e-02,9.38321664e-01,1.99812236e+00,1.87664427e+00,1.21478089e-01,3.13197371e-02,1.13871534e-01,1.00100103e+00,1.33511046e-01,6.53402132e-08,1.43005639e+00,False,False,False,False,False,False,False,False
7.60000000e+02,6.05635520e-02,9.38436448e-01,1.99812213e+00,1.87687384e+00,1.21248292e-01,3.12586401e-02,1.13670029e-01,1.00100103e+00,1.33233791e-01,6.57729255e-08,1.42954658e+00,False,False,False,False,False,False,False,False
7.65000000e+02,6.03976910e-02,9.38602309e-01,1.99812180e+00,1.87720556e+00,1.20916238e-01,3.11703686e-02,1.13378764e-01,1.00100103e+00,1.32833343e-01,6.62056359e-08,1.42880953e+00,False,False,False,False,False,False,False,False
7.70000000e+02,6.01807770e-02,9.38819223e-01,1.99812136e+00,1.87763939e+00,1.20481976e-01,3.10549494e-02,1.12997680e-01,1.00100103e+00,1.32309955e-01,6.66383443e-08,1.42784489e+00,False,False,False,False,False,False,False,False
