wavelength_nm,R,T,u,v,w,R_as,denominator_k,log_arg,sqrt_arg,k,n,denominator_k_iszero,denominator_k_isneg,log_arg_isneg_or_zero,sqrt_arg_isneg,k_isnan,k_isinf,n_isnan,n_isinf
1.32000000e+03,9.51200000e-02,7.36073185e-01,1.72299592e+00,1.49798071e+00,2.25015213e-01,5.90628316e-02,1.37369158e-01,1.20571216e+00,2.66841275e-01,3.78618460e-06,1.64210725e+00,False,False,False,False,False,False,False,False
1.32500000e+03,9.51200000e-02,7.36243594e-01,1.72324682e+00,1.49826928e+00,2.24977532e-01,5.90529410e-02,1.37406839e-01,1.20545868e+00,2.66790981e-01,3.79625465e-06,1.64203623e+00,False,False,False,False,False,False,False,False
1.33000000e+03,9.51200000e-02,7.36331279e-01,1.72337594e+00,1.49841779e+00,2.24958145e-01,5.90478522e-02,1.37426226e-01,1.20532830e+00,2.66765106e-01,3.80837430e-06,1.64199968e+00,False,False,False,False,False,False,False,False
1.33500000e+03,9.51200000e-02,7.36335069e-01,1.72338152e+00,1.49842421e+00,2.24957307e-01,5.90476323e-02,1.37427064e-01,1.20532266e+00,2.66763987e-01,3.82259580e-06,1.64199810e+00,False,False,False,False,False,False,False,False
1.34000000e+03,9.51200000e-02,7.36304288e-01,1.72333619e+00,1.49837208e+00,2.24964113e-01,5.90494186e-02,1.37420258e-01,1.20536843e+00,2.66773070e-01,3.83769276e-06,1.64201093e+00,False,False,False,False,False,False,False,False
1.34500000e+03,9.51200000e-02,7.36246404e-01,1.72325095e+00,1.49827404e+00,2.24976911e-01,5.90527779e-02,1.37407460e-01,1.20545450e+00,2.66790152e-01,3.85348511e-06,1.64203506e+00,False,False,False,False,False,False,False,False
1.35000000e+03,9.51200000e-02,7.36162693e-01,1.72312770e+00,1.49813228e+00,2.24995421e-01,5.90576363e-02,1.37388951e-01,1.20557901e+00,2.66814857e-01,3.86994813e-06,1.64206995e+00,False,False,False,False,False,False,False,False
1.35500000e+03,9.51200000e-02,7.36054432e-01,1.72296831e+00,1.49794895e+00,2.25019360e-01,5.90639201e-02,1.37365011e-01,1.20574007e+00,2.66846810e-01,3.88705665e-06,1.64211507e+00,False,False,False,False,False,False,False,False
1.36000000e+03,9.51200000e-02,7.35922896e-01,1.72277469e+00,1.49772625e+00,2.25048449e-01,5.90715555e-02,1.37335922e-01,1.20593581e+00,2.66885638e-01,3.90478507e-06,1.64216990e+00,False,False,False,False,False,False,False,False
1.36500000e+03,9.51200000e-02,7.35769363e-01,1.72254874e+00,1.49746633e+00,2.25082407e-01,5.90804688e-02,1.37301965e-01,1.20616438e+00,2.66930965e-01,3.92310737e-06,1.64223390e+00,False,False,False,False,False,False,False,False
1.37000000e+03,9.51200000e-02,7.35595108e-01,1.72229235e+00,1.49717140e+00,2.25120952e-01,5.90905862e-02,1.37263419e-01,1.20642391e+00,2.66982418e-01,3.94199705e-06,1.64230655e+00,False,False,False,False,False,False,False,False
1.37500000e+03,9.51200000e-02,7.35401409e-01,1.72200742e+00,1.49684361e+00,2.25163804e-01,5.91018342e-02,1.37220567e-01,1.20671253e+00,2.67039623e-01,3.96142717e-06,1.64238731e+00,False,False,False,False,False,False,False,False
1.38000000e+03,9.51553469e-02,7.35189541e-01,1.72175981e+00,1.49647327e+00,2.25286546e-01,5.91351493e-02,1.37225762e-01,1.20697681e+00,2.67209073e-01,3.98046584e-06,1.64262651e+00,False,False,False,False,False,False,False,False
1.38500000e+03,9.52921545e-02,7.34805419e-01,1.72144272e+00,1.49577745e+00,2.25665270e-01,5.92388146e-02,1.37342159e-01,1.20735006e+00,2.67736492e-01,4.00145386e-06,1.64337065e+00,False,False,False,False,False,False,False,False
1.39000000e+03,9.55111793e-02,7.34094754e-01,1.72079508e+00,1.49450186e+00,2.26293218e-01,5.94104874e-02,1.37506728e-01,1.20809117e+00,2.68610412e-01,4.02897796e-06,1.64460245e+00,False,False,False,False,False,False,False,False
1.39500000e+03,9.57902110e-02,7.33158130e-01,1.71992550e+00,1.49282454e+00,2.27100964e-01,5.96312878e-02,1.37708351e-01,1.20908366e+00,2.69735332e-01,4.06103561e-06,1.64618584e+00,False,False,False,False,False,False,False,False
1.40000000e+03,9.61070394e-02,7.32097718e-01,1.71894458e+00,1.49092603e+00,2.28018556e-01,5.98821891e-02,1.37936475e-01,1.21020828e+00,2.71014856e-01,4.09554843e-06,1.64798382e+00,False,False,False,False,False,False,False,False
1.40500000e+03,9.64394539e-02,7.31015687e-01,1.71796227e+00,1.48898657e+00,2.28975700e-01,6.01440550e-02,1.38180979e-01,1.21134493e+00,2.72351713e-01,4.13039918e-06,1.64985896e+00,False,False,False,False,False,False,False,False
1.41000000e+03,9.67652443e-02,7.30014211e-01,1.71708772e+00,1.48718605e+00,2.29901674e-01,6.03976134e-02,1.38432278e-01,1.21237251e+00,2.73647539e-01,4.16342990e-06,1.65167325e+00,False,False,False,False,False,False,False,False
1.41500000e+03,9.70622002e-02,7.29193140e-01,1.71642596e+00,1.48570010e+00,2.30725869e-01,6.06235972e-02,1.38680790e-01,1.21317250e+00,2.74803589e-01,4.19250529e-06,1.65328912e+00,False,False,False,False,False,False,False,False
1.42000000e+03,9.73081112e-02,7.28403460e-01,1.71571895e+00,1.48428505e+00,2.31433903e-01,6.08174934e-02,1.38860805e-01,1.21400171e+00,2.75796353e-01,4.22219647e-06,1.65467472e+00,False,False,False,False,False,False,False,False
1.42500000e+03,9.74807670e-02,7.27569251e-01,1.71481605e+00,1.48282094e+00,2.31995107e-01,6.09705025e-02,1.38922961e-01,1.21500798e+00,2.76580333e-01,4.25516640e-06,1.65576760e+00,False,False,False,False,False,False,False,False
1.43000000e+03,9.75579572e-02,7.26780512e-01,1.71380827e+00,1.48146730e+00,2.32340974e-01,6.10638770e-02,1.38855745e-01,1.21608862e+00,2.77059005e-01,4.28958938e-06,1.65643430e+00,False,False,False,False,False,False,False,False
1.43500000e+03,9.75600000e-02,7.26127243e-01,1.71286282e+00,1.48036849e+00,2.32494334e-01,6.11042488e-02,1.38709759e-01,1.21707709e+00,2.77266023e-01,4.32246497e-06,1.65672251e+00,False,False,False,False,False,False,False,False
1.44000000e+03,9.75600000e-02,7.25699443e-01,1.71224173e+00,1.47964981e+00,2.32591922e-01,6.11298968e-02,1.38612171e-01,1.21772732e+00,2.77397558e-01,4.34931867e-06,1.65690558e+00,False,False,False,False,False,False,False,False
1.44500000e+03,9.75600000e-02,7.25591352e-01,1.71208486e+00,1.47946827e+00,2.32616584e-01,6.11363785e-02,1.38587509e-01,1.21789173e+00,2.77430802e-01,4.36741161e-06,1.65695185e+00,False,False,False,False,False,False,False,False
1.45000000e+03,9.75600000e-02,7.25975946e-01,1.71264312e+00,1.48011428e+00,2.32528844e-01,6.11133186e-02,1.38675249e-01,1.21730697e+00,2.77312536e-01,4.37184635e-06,1.65678725e+00,False,False,False,False,False,False,False,False
1.45500000e+03,9.75600000e-02,7.26753407e-01,1.71377256e+00,1.48142101e+00,2.32351552e-01,6.10667228e-02,1.38852541e-01,1.21612670e+00,2.77073597e-01,4.36528073e-06,1.65645462e+00,False,False,False,False,False,False,False,False
1.46000000e+03,9.75600000e-02,7.27714019e-01,1.71516974e+00,1.48303710e+00,2.32132636e-01,6.10091872e-02,1.39071457e-01,1.21467178e+00,2.76778623e-01,4.35348404e-06,1.65604383e+00,False,False,False,False,False,False,False,False
1.46500000e+03,9.75600000e-02,7.28648067e-01,1.71653005e+00,1.48461013e+00,2.31919923e-01,6.09532820e-02,1.39284169e-01,1.21326066e+00,2.76492075e-01,4.34228268e-06,1.65564462e+00,False,False,False,False,False,False,False,False
1.47000000e+03,9.75600000e-02,7.29350377e-01,1.71755402e+00,1.48579394e+00,2.31760082e-01,6.09112724e-02,1.39444011e-01,1.21220196e+00,2.76276794e-01,4.33742619e-06,1.65534460e+00,False,False,False,False,False,False,False,False
1.47500000e+03,9.75600000e-02,7.29939430e-01,1.71841362e+00,1.48678754e+00,2.31626082e-01,6.08760545e-02,1.39578011e-01,1.21131552e+00,2.76096347e-01,4.33563498e-06,1.65509305e+00,False,False,False,False,False,False,False,False
1.48000000e+03,9.75600000e-02,7.30545785e-01,1.71929919e+00,1.48781098e+00,2.31488208e-01,6.08398182e-02,1.39715885e-01,1.21040449e+00,2.75910709e-01,4.33325848e-06,1.65483421e+00,False,False,False,False,False,False,False,False
1.48500000e+03,9.75600000e-02,7.31153482e-01,1.72018746e+00,1.48883737e+00,2.31350091e-01,6.08035183e-02,1.39854002e-01,1.20949291e+00,2.75724773e-01,4.33074353e-06,1.65457488e+00,False,False,False,False,False,False,False,False
1.49000000e+03,9.76017990e-02,7.31746557e-01,1.72113051e+00,1.48982559e+00,2.31304921e-01,6.07929825e-02,1.40050053e-01,1.20854349e+00,2.75670811e-01,4.32738464e-06,1.65449961e+00,False,False,False,False,False,False,False,False
1.49500000e+03,9.77451008e-02,7.32309048e-01,1.72221264e+00,1.49072868e+00,2.31483963e-01,6.08446225e-02,1.40388231e-01,1.20749296e+00,2.75935320e-01,4.32197178e-06,1.65486853e+00,False,False,False,False,False,False,False,False
1.50000000e+03,9.79690612e-02,7.32824993e-01,1.72337266e+00,1.49152693e+00,2.31845730e-01,6.09468873e-02,1.40834640e-01,1.20639599e+00,2.76459303e-01,4.31552300e-06,1.65559896e+00,False,False,False,False,False,False,False,False
1.50500000e+03,9.82514699e-02,7.33278429e-01,1.72454684e+00,1.49220088e+00,2.32345965e-01,6.10874575e-02,1.41353212e-01,1.20530890e+00,2.77179917e-01,4.30910481e-06,1.65660264e+00,False,False,False,False,False,False,False,False
1.51000000e+03,9.85701166e-02,7.33653394e-01,1.72567147e+00,1.49273084e+00,2.32940630e-01,6.12540678e-02,1.41907701e-01,1.20428760e+00,2.78034565e-01,4.30379444e-06,1.65779174e+00,False,False,False,False,False,False,False,False
1.51500000e+03,9.89027909e-02,7.33933926e-01,1.72668283e+00,1.49309688e+00,2.33585943e-01,6.14345078e-02,1.42461697e-01,1.20338766e+00,2.78960819e-01,4.30068015e-06,1.65907891e+00,False,False,False,False,False,False,False,False
1.52000000e+03,9.92272823e-02,7.34104061e-01,1.72751728e+00,1.49327892e+00,2.34238368e-01,6.16166166e-02,1.42978655e-01,1.20266439e+00,2.79896341e-01,4.30086219e-06,1.66037734e+00,False,False,False,False,False,False,False,False
1.52500000e+03,9.95213807e-02,7.34148975e-01,1.72811297e+00,1.49325866e+00,2.34854314e-01,6.17882021e-02,1.43422199e-01,1.20217132e+00,2.80778448e-01,4.30542130e-06,1.66160014e+00,False,False,False,False,False,False,False,False
1.53000000e+03,9.97628757e-02,7.34107579e-01,1.72848706e+00,1.49310918e+00,2.35377876e-01,6.19338168e-02,1.43768364e-01,1.20188251e+00,2.81527534e-01,4.31390094e-06,1.66263741e+00,False,False,False,False,False,False,False,False
1.53500000e+03,9.99295568e-02,7.34016945e-01,1.72865407e+00,1.49290057e+00,2.35753502e-01,6.20380952e-02,1.43992893e-01,1.20177505e+00,2.82064250e-01,4.32589412e-06,1.66337997e+00,False,False,False,False,False,False,False,False
1.54000000e+03,9.99992137e-02,7.33892601e-01,1.72859693e+00,1.49266641e+00,2.35930521e-01,6.20869535e-02,1.44066649e-01,1.20185806e+00,2.82315802e-01,4.34161603e-06,1.66372782e+00,False,False,False,False,False,False,False,False
1.54500000e+03,1.00000000e-01,7.33750073e-01,1.72838917e+00,1.49242391e+00,2.35965262e-01,6.20961215e-02,1.44034738e-01,1.20206785e+00,2.82363010e-01,4.35984674e-06,1.66379309e+00,False,False,False,False,False,False,False,False
1.55000000e+03,1.00000000e-01,7.33604889e-01,1.72817613e+00,1.49217718e+00,2.35998950e-01,6.21049867e-02,1.44001050e-01,1.20228278e+00,2.82408661e-01,4.37820532e-06,1.66385620e+00,False,False,False,False,False,False,False,False
1.55500000e+03,1.00000000e-01,7.33472577e-01,1.72798202e+00,1.49195237e+00,2.36029654e-01,6.21130669e-02,1.43970346e-01,1.20247873e+00,2.82450270e-01,4.39621415e-06,1.66391372e+00,False,False,False,False,False,False,False,False
1.56000000e+03,1.00000000e-01,7.33368665e-01,1.72782960e+00,1.49177583e+00,2.36053770e-01,6.21194133e-02,1.43946230e-01,1.20263267e+00,2.82482952e-01,4.41341180e-06,1.66395889e+00,False,False,False,False,False,False,False,False
1.56500000e+03,1.00000000e-01,7.33308679e-01,1.72774162e+00,1.49167393e+00,2.36067693e-01,6.21230771e-02,1.43932307e-01,1.20272155e+00,2.82501820e-01,4.42933079e-06,1.66398497e+00,False,False,False,False,False,False,False,False
1.57000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.44373941e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.57500000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.45789145e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.58000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.47204348e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.58500000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.48619552e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.59000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.50034756e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.59500000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.51449959e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.60000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.52865163e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.60500000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.54280367e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.61000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.55695570e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.61500000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.57110774e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.62000000e+03,1.00000000e-01,7.33300000e-01,1.72772889e+00,1.49165918e+00,2.36069707e-01,6.21236072e-02,1.43930293e-01,1.20273441e+00,2.82504550e-01,4.58525978e-06,1.66398875e+00,False,False,False,False,False,False,False,False
1.62500000e+03,1.00000000e-01,7.33210634e-01,1.72759783e+00,1.49150738e+00,2.36090450e-01,6.21290658e-02,1.43909550e-01,1.20286686e+00,2.82532662e-01,4.60215546e-06,1.66402760e+00,False,False,False,False,False,False,False,False
1.63000000e+03,1.00000000e-01,7.32951518e-01,1.72721793e+00,1.49106733e+00,2.36150602e-01,6.21448953e-02,1.43849398e-01,1.20325107e+00,2.82614186e-01,4.62429754e-06,1.66414028e+00,False,False,False,False,False,False,False,False
1.63500000e+03,1.00000000e-01,7.32554499e-01,1.72663609e+00,1.49039330e+00,2.36242790e-01,6.21691552e-02,1.43757210e-01,1.20384027e+00,2.82739140e-01,4.65075516e-06,1.66431295e+00,False,False,False,False,False,False,False,False
1.64000000e+03,1.00000000e-01,7.32051524e-01,1.72589943e+00,1.48953981e+00,2.36359620e-01,6.21999001e-02,1.43640380e-01,1.20458760e+00,2.82897513e-01,4.68058315e-06,1.66453177e+00,False,False,False,False,False,False,False,False
1.64500000e+03,1.00000000e-01,7.31474537e-01,1.72505500e+00,1.48856130e+00,2.36493697e-01,6.22351835e-02,1.43506303e-01,1.20544613e+00,2.83079289e-01,4.71282335e-06,1.66478286e+00,False,False,False,False,False,False,False,False
1.65000000e+03,1.00000000e-01,7.30855485e-01,1.72414974e+00,1.48751213e+00,2.36637614e-01,6.22730563e-02,1.43362386e-01,1.20636872e+00,2.83274435e-01,4.74650330e-06,1.66505235e+00,False,False,False,False,False,False,False,False
1.65500000e+03,1.00052424e-01,7.30226312e-01,1.72332483e+00,1.48642895e+00,2.36895880e-01,6.23427411e-02,1.43292843e-01,1.20723130e+00,2.83633579e-01,4.77902451e-06,1.66554815e+00,False,False,False,False,False,False,False,False
1.66000000e+03,1.00205262e-01,7.29618966e-01,1.72271327e+00,1.48534955e+00,2.37363719e-01,6.24708856e-02,1.43375141e-01,1.20791561e+00,2.84294283e-01,4.80788620e-06,1.66645962e+00,False,False,False,False,False,False,False,False
1.66500000e+03,1.00436421e-01,7.29065391e-01,1.72232171e+00,1.48433507e+00,2.37986639e-01,6.26424516e-02,1.43584096e-01,1.20840557e+00,2.85179416e-01,4.83272091e-06,1.66767946e+00,False,False,False,False,False,False,False,False
1.67000000e+03,1.00723690e-01,7.28597534e-01,1.72215649e+00,1.48344683e+00,2.38709660e-01,6.28422675e-02,1.43894578e-01,1.20868536e+00,2.86211087e-01,4.85316149e-06,1.66909946e+00,False,False,False,False,False,False,False,False
1.67500000e+03,1.01044860e-01,7.28236690e-01,1.72220833e+00,1.48272820e+00,2.39480131e-01,6.30557632e-02,1.44279180e-01,1.20875527e+00,2.87314332e-01,4.86917734e-06,1.67061585e+00,False,False,False,False,False,False,False,False
1.68000000e+03,1.01377719e-01,7.27923461e-01,1.72235056e+00,1.48208619e+00,2.40264371e-01,6.32733466e-02,1.44691619e-01,1.20873672e+00,2.88439704e-01,4.88331689e-06,1.67216041e+00,False,False,False,False,False,False,False,False
1.68500000e+03,1.01700057e-01,7.27635855e-01,1.72251115e+00,1.48149108e+00,2.41020072e-01,6.34831373e-02,1.45094352e-01,1.20869520e+00,2.89525733e-01,4.89696313e-06,1.67364882e+00,False,False,False,False,False,False,False,False
1.69000000e+03,1.01989664e-01,7.27365163e-01,1.72263752e+00,1.48093561e+00,2.41701911e-01,6.36724432e-02,1.45452962e-01,1.20867631e+00,2.90506528e-01,4.91108934e-06,1.67499121e+00,False,False,False,False,False,False,False,False
1.69500000e+03,1.02224330e-01,7.27102677e-01,1.72267715e+00,1.48041250e+00,2.42264647e-01,6.38285785e-02,1.45733045e-01,1.20872568e+00,2.91316045e-01,4.92668059e-06,1.67609789e+00,False,False,False,False,False,False,False,False
1.70000000e+03,1.02381844e-01,7.26839689e-01,1.72257758e+00,1.47991450e+00,2.42663076e-01,6.39388582e-02,1.45900214e-01,1.20888894e+00,2.91888130e-01,4.94473404e-06,1.67687929e+00,False,False,False,False,False,False,False,False
1.70500000e+03,1.02439995e-01,7.26567490e-01,1.72228636e+00,1.47943440e+00,2.42851957e-01,6.39905870e-02,1.45920119e-01,1.20921185e+00,2.92156567e-01,4.96625950e-06,1.67724574e+00,False,False,False,False,False,False,False,False
1.71000000e+03,1.02440000e-01,7.26261634e-01,1.72184201e+00,1.47891708e+00,2.42924933e-01,6.40098160e-02,1.45847160e-01,1.20967086e+00,2.92256367e-01,4.99077394e-06,1.67738195e+00,False,False,False,False,False,False,False,False
1.71500000e+03,1.02440000e-01,7.25905963e-01,1.72132551e+00,1.47831571e+00,2.43009804e-01,6.40321791e-02,1.45762289e-01,1.21020510e+00,2.92372444e-01,5.01697765e-06,1.67754035e+00,False,False,False,False,False,False,False,False
1.72000000e+03,1.02440000e-01,7.25529810e-01,1.72077955e+00,1.47767997e+00,2.43099586e-01,6.40558365e-02,1.45672506e-01,1.21077066e+00,2.92495250e-01,5.04392608e-06,1.67770791e+00,False,False,False,False,False,False,False,False
1.72500000e+03,1.02440000e-01,7.25163343e-01,1.72024792e+00,1.47706084e+00,2.43187081e-01,6.40788912e-02,1.45585011e-01,1.21132220e+00,2.92614939e-01,5.07063436e-06,1.67787119e+00,False,False,False,False,False,False,False,False
1.73000000e+03,1.02440000e-01,7.24836729e-01,1.71977433e+00,1.47650925e+00,2.43265082e-01,6.40994439e-02,1.45507011e-01,1.21181422e+00,2.92721649e-01,5.09610404e-06,1.67801674e+00,False,False,False,False,False,False,False,False
1.73500000e+03,1.02440000e-01,7.24580137e-01,1.71940242e+00,1.47607605e+00,2.43326373e-01,6.41155939e-02,1.45445720e-01,1.21220106e+00,2.92805506e-01,5.11932345e-06,1.67813111e+00,False,False,False,False,False,False,False,False
1.74000000e+03,1.02440000e-01,7.24423734e-01,1.71917579e+00,1.47581205e+00,2.43363738e-01,6.41254395e-02,1.45408355e-01,1.21243699e+00,2.92856631e-01,5.13926847e-06,1.67820083e+00,False,False,False,False,False,False,False,False
1.74500000e+03,1.02440000e-01,7.24395955e-01,1.71913555e+00,1.47576517e+00,2.43370375e-01,6.41271883e-02,1.45401718e-01,1.21247890e+00,2.92865712e-01,5.15496140e-06,1.67821322e+00,False,False,False,False,False,False,False,False
1.75000000e+03,1.02440000e-01,7.24486975e-01,1.71926742e+00,1.47591880e+00,2.43348629e-01,6.41214583e-02,1.45423464e-01,1.21234158e+00,2.92835958e-01,5.16669294e-06,1.67817264e+00,False,False,False,False,False,False,False,False
1.75500000e+03,1.02440000e-01,7.24670539e-01,1.71953344e+00,1.47622866e+00,2.43304777e-01,6.41099036e-02,1.45467315e-01,1.21206474e+00,2.92775959e-01,5.17530952e-06,1.67809082e+00,False,False,False,False,False,False,False,False
1.76000000e+03,1.02439958e-01,7.24924436e-01,1.71990141e+00,1.47665736e+00,2.43244044e-01,6.40938992e-02,1.45527897e-01,1.21168212e+00,2.92692860e-01,5.18153382e-06,1.67797748e+00,False,False,False,False,False,False,False,False
1.76500000e+03,1.02379871e-01,7.25226454e-01,1.72023152e+00,1.47718788e+00,2.43043631e-01,6.40390632e-02,1.45512579e-01,1.21131569e+00,2.92408178e-01,5.18806879e-06,1.67758911e+00,False,False,False,False,False,False,False,False
1.77000000e+03,1.02220813e-01,7.25554385e-01,1.72042170e+00,1.47779589e+00,2.42625807e-01,6.39236136e-02,1.45359254e-01,1.21105614e+00,2.91809031e-01,5.19695016e-06,1.67677128e+00,False,False,False,False,False,False,False,False
1.77500000e+03,1.01984992e-01,7.25886018e-01,1.72047956e+00,1.47843624e+00,2.42043313e-01,6.37622232e-02,1.45094776e-01,1.21090408e+00,2.90971948e-01,5.20821336e-06,1.67562762e+00,False,False,False,False,False,False,False,False
1.78000000e+03,1.01694619e-01,7.26199142e-01,1.72041264e+00,1.47906385e+00,2.41348787e-01,6.35695366e-02,1.44746097e-01,1.21086016e+00,2.89973273e-01,5.22189430e-06,1.67426157e+00,False,False,False,False,False,False,False,False
1.78500000e+03,1.01371905e-01,7.26471547e-01,1.72022845e+00,1.47963365e+00,2.40594800e-01,6.33601706e-02,1.44340292e-01,1.21092506e+00,2.88889053e-01,5.23802947e-06,1.67277650e+00,False,False,False,False,False,False,False,False
1.79000000e+03,1.01039059e-01,7.26681023e-01,1.71993454e+00,1.48010064e+00,2.39833898e-01,6.31487180e-02,1.43904557e-01,1.21109954e+00,2.87794983e-01,5.25665617e-06,1.67127582e+00,False,False,False,False,False,False,False,False
1.79500000e+03,1.00718293e-01,7.26805359e-01,1.71953844e+00,1.48041981e+00,2.39118635e-01,6.29497548e-02,1.43466189e-01,1.21138441e+00,2.86766408e-01,5.27781262e-06,1.66986302e+00,False,False,False,False,False,False,False,False
1.80000000e+03,1.00431817e-01,7.26830000e-01,1.71905893e+00,1.48055911e+00,2.38499823e-01,6.27773790e-02,1.43054346e-01,1.21176904e+00,2.85875967e-01,5.30127558e-06,1.66863841e+00,False,False,False,False,False,False,False,False
1.80500000e+03,1.00201841e-01,7.26830000e-01,1.71864512e+00,1.48063769e+00,2.38007434e-01,6.26401897e-02,1.42719112e-01,1.21210776e+00,2.85167743e-01,5.32373643e-06,1.66766339e+00,False,False,False,False,False,False,False,False
1.81000000e+03,1.00050575e-01,7.26830000e-01,1.71837288e+00,1.48068944e+00,2.37683438e-01,6.25499382e-02,1.42498628e-01,1.21233064e+00,2.84702049e-01,5.34358629e-06,1.66702176e+00,False,False,False,False,False,False,False,False
1.81500000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.36005850e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.82000000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.37482451e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.82500000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.38959051e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.83000000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.40435651e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.83500000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.41912251e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.84000000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.43388851e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.84500000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.44865451e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.85000000e+03,1.00000000e-01,7.26830000e-01,1.71828185e+00,1.48070676e+00,2.37575088e-01,6.25197600e-02,1.42424912e-01,1.21240518e+00,2.84546369e-01,5.46342051e-06,1.66680718e+00,False,False,False,False,False,False,False,False
1.85500000e+03,1.00000000e-01,7.26785846e-01,1.71821767e+00,1.48063228e+00,2.37585386e-01,6.25224701e-02,1.42414614e-01,1.21247175e+00,2.84560349e-01,5.47974821e-06,1.66682645e+00,False,False,False,False,False,False,False,False
1.86000000e+03,1.00000000e-01,7.26296044e-01,1.71750594e+00,1.47980629e+00,2.37699650e-01,6.25525395e-02,1.42300350e-01,1.21321076e+00,2.84715469e-01,5.51189570e-06,1.66704025e+00,False,False,False,False,False,False,False,False
1.86500000e+03,1.00000000e-01,7.25352446e-01,1.71613617e+00,1.47821628e+00,2.37919895e-01,6.26104988e-02,1.42080105e-01,1.21463718e+00,2.85014519e-01,5.56031413e-06,1.66745232e+00,False,False,False,False,False,False,False,False
1.87000000e+03,9.99994365e-02,7.24065608e-01,1.71426999e+00,1.47605070e+00,2.38219294e-01,6.26892694e-02,1.41778677e-01,1.21658914e+00,2.85421064e-01,5.62126146e-06,1.66801224e+00,False,False,False,False,False,False,False,False
